id,title,release_date,imdb_id,original_language,overview,popularity,genres,keywords,cluster
925063,2020 GFriend Online Concert GFriend C:ON,31/10/2020,,ko,2020 GFriend Online Concert 'GFriend C:ON' is an online concert by GFriend. The announcement was released on October 6 including the promotional cover and the date of the concert.,1.177,['music'],concert,3
535853,Red Room,18/8/2017,,ko,"Promoting the summer mini album 'Red Summer', the South Korean girl group Red Velvet brings to Seoul the magical and mysterious Red Room in their first concert tour.",1.241,"['music', 'documentary']","concert, girl group, k-pop, idol group",3
347800,Thicker Than Water,27/2/2015,tt4219826,ko,"A mother with a vampire son tries to get him fresh blood everyday. One day, there’s no blood to be found...",0.747,"['drama', 'family', 'fantasy']",short film,0
719835,Intruder: Visit from a Stranger,14/12/2017,,ko,"Song-young and Song-mi are sisters who came all the way from Seoul to celebrate their mother’s birthday. While spending the happiest moment in the world, Yoo Jae-ma, a notorious serial killer on the loose drops in. However the girls and their mother find out the truth behind his murders.",1.761,"['drama', 'romance', 'crime']",,2
704440,Pizza Dare 2,22/5/2020,,ko,"So-ra, a woman who lives day by day meeting conditions. Hyeon-soo, a man obsessed with women's scent. Upon Hyeon-soo's suggestion to sponsor her, So-ra maintains a lover-like relationship with him. Sora and Hyeon-soo as couples seduce men for fun, enslave them, and then destroys families. Once, while seeing a happy couple in a chicken restaurant, So-ra felt jealous and wanted to break that happiness. So-ra and Hyeon-soo decide to seduce the husband and brings him to their guest house after several delivery exposures. In the end, the couples swap together with Seok and Hyeon-jin at a chicken restaurant.  Can Sora's plan succeed to destroy ordinary couples?",9.644,['romance'],softcore,1
877295,Doom Doom,15/9/2022,tt16244518,ko,"Ina has been putting aside music to handle her tough life; her mentally unstable mother and her baby who is placed with a foster family. One day, she runs into her old friend whom she used to do music with. Being aware of how talented she is, he suggests Ina to participate in ‘Berlin Calling’ that will give her chance to be a DJ in Berlin.",1.102,"['drama', 'family']",,0
805050,Kim Min-young of the Report Card,8/9/2022,tt14626814,ko,"20-year-old Jeong-hee doesn't go to college and works part-time. She goes to meet Min-young, her old high school roommate, for the first time in a while and wants to play with her as before. However, Min-young, a college student, is busy sending correction emails for her credits and feels uncomfortable by Jeong-hee's visit.",0.6,['drama'],,0
805056,First child,10/11/2022,,ko,"As Jeong-ah attempts to rebuild her career a year after giving birth to her first child, she faces difficulties that put her through the test of whether she can truly have it all.",1.4,['drama'],,0
817480,Fearsome,7/10/2021,,ko,Based on a true story about the horrifying incident that happened to the band who went on a trip to Chuncheon.,1.03,"['horror', 'mystery']",,5
805046,NOT OUT,3/6/2021,tt14627004,ko,"Gwang-ho, a prospect on his high school baseball team, is not drafted by a professional baseball team. His desire to continue playing baseball strains his relationship with his team members. Gwang-ho eventually begins selling fake gasoline with his friend Min-cheol.",0.68,['drama'],"baseball player, incheon",0
698818,Obscene House: Slave Wife,6/2/2020,,ko,"Hyun-jung, who moved to a local mansion, was delighted with unexpected luck. She hated the noise between the floors so she wanted a quiet place with soundproofing. Since the tenants were mostly working couples, the mansion is quiet like a haunted city.",30.819,['romance'],softcore,1
805061,Hee-Soo,8/10/2021,,ko,"Jueun and Taehoon, who lost their 6-year-old daughter Heesoo in a car accident, I live day by day without being able to escape the sense of loss. Taehoon, who couldn't see Jooeun getting ruined, At the recommendation of my friend, Junbeom, who is a program developer, I restored my daughter Heesoo to VR. The family that seemed to be looking for happiness again. Due to Jueun's strong obsession with AI Heesoo, It's getting worse.",0.738,"['science fiction', 'horror', 'drama']",,0
528547,Mother-in-law's Introduction,22/5/2018,,ko,"Mi-yeon and Jin-ho are three months into their marriage and are having a hot night until they get a call from her father. He's gettng remarried and the couple leave to meet her father and his fiancée the next day. However, what awaits them is shocking. The fiancée is none other than Jin-ho's ex-girlfriend Sook-hyun. Thankfully, Mi-yeon and her father don't notice anything. That night, Sook-hyun texts him and Jin-ho makes up his mind about something.",21.655,['romance'],softcore,1
528451,roooom,5/5/2018,tt19114246,ko,"44 studios in Mangwon-dong, Seoul. An uninvited awakes people in the morning. The omnibus film ""roooom"" preaches the irresistible power of love and desire. It links the stories of four people in one space. However, the multiplex housing, a Korean housing type different from American hotel rooms, allows of a different type of story. It is a building manager to weave them together. He gets snaked, trying to get rid of a man illegally occupying his girlfriend's room, is visited by a mysterious woman, and witnesses the challenge and frustration of a young man dreaming of a rosy future. There are no common themes in the four episodes without the presence of the manager. ""roooom"" tells the verisimilar stories about ordinary people, but they have their skeletons in the closet.",0.681,['drama'],,0
368189,Delicious Sex Delicious Imagine,22/11/2012,tt6073730,ko,"My parents travel abroad for a month, while Jung-eun, a trainee who lives with her older brother, Jeong-soo. Jung-soo, who watches over Eun-eun from his parents' orders. Jeong-soo goes somewhere, and Jung-eun starts to dress as well. And Jung Eun is starting to wait. I start to practice tutoring and tutoring... Jungeun, who hears the voices of tutoring and gradually closes her eyes. Jung Eun wakes up with a honey balm. Based on a tutor who only knows me as a man. Jung Eun loves such standards. Don't hide anymore, I'm a girl and I decide to confess that I like you and start approaching him as a girl...",4.357,['romance'],"eroticism, sexual fantasy, softcore",1
501840,Babylon Unveiled,9/1/2014,tt3649580,ko,,0.904,"['history', 'documentary']",,4
373033,The File,10/12/2015,tt5202274,ko,"The news anchor 'Soo-gyeong' unexpectedly meets up with her childhood friend 'Mi-soo'. Back when they were teenagers, they went to the baseball park and disappeared without a trace leaving only Soo-gyeong's painful memories of Mi-soo. And now, meeting Mi-soo again the once lively young girl has become someone completely different.  Passing time together with her boyfriend 'Dong-min' Mi-soo's strange attitude starts to worry Soo-gyeong so that she pushes herself away and worries about how close Mi-soo and Dong-min have become...",2.072,['mystery'],,5
931306,Number One,14/1/2022,,ko,"Dangun’s last descendant lives in the present world. However, because the reckless use of force is taboo, they’re doing ‘bread shuttle number one at school. If you can’t avoid it, enjoy it… As he was being patient and patient, he decided to be the number one shuttle and eventually became Nambawan.  But now is the time to break the taboo to protect his family and loved ones. The story of Dan’s family, who desperately practices the ideology of Hongik Ingan from various gods, evil spirits, demons, and his descendants to take away the God of heaven, cheon-buin, unfolds.",0.6,['action'],,8
322498,Resurrection of the Butterfly,11/10/2007,tt2420144,ko,"In 1592, Japan invades Chosun (the ancient name for Korea). While thousands submitted to the foreign rule, Non-gae encourages General CHOI Kyung-hoe to love her, so that she can behead him. In 2007 Korea lovers Seung-hyun and Young-shin are also botanists in search of a legendary flower believed to absorb human souls. During their mountain trek, they encounter Jae-jin a stranger who insists he knows them both. Jae-jin’s presence has a strange effect on Seung-hyun, whose bursts of insanity eventually threaten Young-shin’s life. Eventually Seung-hyun finds himself in a struggle to death with Jae-jin. The film is a fantasy motivated by a historical story of Nongae and the idea of Buddhist transmigration of souls.(KOFIC)",0.6,['horror'],japanese invasion of korea,5
346804,Snow Paths,3/3/2016,tt7612454,ko,"Jeong-Woo is sent to a sanitarium deep in the mountains to overcome his alcoholism. There he meets a young nun named Maria who has a special ability to see inside people. In this isolated sanitarium Maria is the only person who seems to care for him and soon he feels drawn to her. While struggling with his withdrawal symptoms, Jeong-woo has a vision where his reality is different from what he believes. The further he escapes from his alcoholism, the closer he gets to confronting the past that he has denied for years.",1.615,['drama'],,0
513862,Miniforce X,22/3/2018,,ko,"Zenos, who once made whole universe feared, has returned to Earth to take back his power. He exploits sadness of humans as his source of power. Zenos and his underlings, Dandandan trio bring all weird aliens to the earth.  In order to defeat the annoying enemies, Miniforce is reborn as Miniforce X, armed with new “X Power” and “X bot”. Both old and new characters appear for a new season and support Miniforce, including Ray an ex-Miniforce member, and Jacky a monkey who admires Volt.  Would Miniforce X can complete their mission this time too, against Zenos and the aliens? Go and watch!",1.772,['animation'],,6
326695,All About Girls' Generation: Paradise in Phuket,30/6/2011,,ko,"The six-part DVD contains a variety show SNSD filmed in Phuket titled “Real Treasure“, a music video for Echo, a new music video for Run Devil Run released in 3D, and self-camera clips of each member talking about one another, their debut, family stories, how they stuck together throughout the hardships and the trainee days.",0.906,['documentary'],"girl group, k-pop, idol group, soshi, snsd, girls generation",4
456519,Secret Visitor,16/9/2015,,ko,"Have you had a bitter experience because of a stranger you let in your house?  Don’t be a good Samaritan inviting a stranger into your house recklessly.  Chang-soo invites a stranger man to his house, whom he met through his photography hobby club. The two drinks together and fall asleep. When Chang-soo wakes up, he finds himself tied up and there stands his wife looking scared.",1.572,"['romance', 'thriller']",,1
697630,A Stray Cat,15/4/2020,,ko,"February 2028. Seok-goo, an old bachelor running a photo studio, while spending his free time was asked by a young lady for help as if she is being chased by a gangster.  She is the daughter of a big time gangster. Her father's rebellious subordinates killed his father for his wealth. If Seok-goo helps her, she will give him a small amount of money everyday.  No matter how much he looks at it, Eun-sook's identity is suspicious, and to Seok-goo, unimaginable things starts to happen.",0.937,['comedy'],,7
534193,Obscene Family,2/6/2015,,ko,"Yeon-woo is a 24-year-old youth working at the post office in a small town. She's in the golden age of her days, except she has an innocent and introverted personality, and she's far from the usual storm and gale of life.  She's hasn't even tried drinking yet, let alone coffee and those around her consider her still young. However, she's completely different from her family.  She has an irresponsible father, an impossible brother, a shameless grandfather and a very young brother. All they ever care about is...women.  Her father is already head over heels for a woman from out of town and her brother is also after the girl working at the coffee shop.  Her grandfather, who's after a granny at the nursing home and her youngest brother whose heart is out to the teacher, are nothing compared to her father and brother. The only person who deserves to be called the breadwinner of the family is her mother who runs a salon.",1.21,['drama'],softcore,0
322404,Dracula Rises from Coffin,25/6/1982,tt0341436,ko,"In the dense fog of the seashore, dead corpses lie in a row on a small motorboat. Sung-hye who is studying abroad returns to Korea suddenly but then keeps silent. Jang Chung-han, her fiancee, goes to Minister Pak Chul-hwan for advice regarding Sung-hye's depression. At this time, a woman's body is discovered at the public cemetery for foreigners with Dracula's teeth marks on her.",1.4,"['horror', 'mystery']",vampire,5
529755,Invincible Fighter Thunderhawk,8/6/1993,tt4306404,ko,"An alien villain, who has returned to the peaceful planet Earth, is  a good-natured villain trying to avenge Luka for Thunder Hawk.  After an attack on the earthlings, Esperman, and Daily, Khan sends Purpur, Momo, and Lizell to attack Thunderhawk, Esperman, and Daily, but often fails. Kan, who used all sorts of sneaky means, such as kidnapping Dr. Yang and kidnapping Chadol, succeeded in deceiving Esperman and Daily by using the trick of killing his subordinates by himself. He gets Esperman and Daily into trouble, but finally, with the help of the procrastination that appeared, he defeated the Khan gang with the help of the procrastination that appeared. They defeat  the enemy and keep the peace of the planet.",0.66,"['science fiction', 'family', 'adventure']","martial arts, superhero",5
514203,The Goose Goes South,30/8/2018,tt9143942,ko,"Woozoo visits Osaka to finish his business as his boss Dae-jung has gone missing in a ship accident. On the last day, Woozoo chases someone looking exactly like Dae-jung. He ends up losing him, but the guitar sound draws him to a small bar, Pier 34. Its owner, Snow, somehow reminds him of Dae-jung and listening to his music brings back memories. After passing out right there, Woozoo misses his flight back to Korea and then quits his job on a whim. He soon meets Haruna who learns guitar from Snow. And he decides to stay at Pier 34 till he finds Dae-jung.",1.554,"['drama', 'music']",music video,0
322427,Woman's Wail,23/8/1986,tt0318845,ko,"Ok-bun had been sold into marriage to the family of Lee Kyung-jin, a family in ruin. On the wedding night, Ok-bun's husband, Myung-kyu dies of odd circumstances. Ok-bun finds out that her sister-in-laws Kyung-ran and Young-suk, who've married Myung-kyu's brothers, were also widowed on their wedding nights. Meanwhile, Wol-ah appears from the grave. She murders Shin and takes his form. Wol-ah goes into the household of Lee Kyung-jin and from that day on, strange happenings occur in succession. Kyung-ran and Young-suk are murdered. Ok-bun goes to Wol-ah's grave and tries to tell her this but it is too late. Wol-ah tries to kill Ok-bun too. But she tells the hardships and sorrows of low-class people and moves Wol-ah's heart. Ok-bun barely escapes with her life.",2.402,"['thriller', 'horror', 'mystery']",,5
740529,Playground,12/10/2017,tt7874030,ko,"Si-eun, a new kindergarten teacher, believes that between six-year Seo-ra and a boy her age, some kind of bad education is starting up.",0.925,"['drama', 'thriller']",kindergarten,9
518953,Independence Association and Young Rhee Syngman,5/12/1959,tt0389934,ko,"The life of Lee Seung-man, a freedom fighter who struggled to liberate Korea from Japanese rule.",0.688,"['action', 'drama', 'history']","independence movement, japanese occupation of korea, korea president",8
322577,Young-gu and Ddaengchili 4: Hong Kong Granny Ghost,29/4/1991,tt0334763,ko,"A fox and a raccoon are thrown out of heaven for their sins and land in Young-gu's village. The fox and the raccoon fight viciously all night because only one of them can return to heaven alive. But the raccoon is outwitted by the fox and is injured severely. The raccoon, now transformed into a pretty young woman, is found unconscious in front of Young-gu's house. Young-gu's parents take her in as Young-gu's bride. But the fox has turned into a Hong Kong Granny Ghost and is killing children to drink their blood and eating their livers. Young-gu and the raccoon team up to fight the fox and the fox finally is killed when a lightening strikes its tail s only weak point. The raccoon bids farewell to Young-gu and ascends to heaven on a rope.",0.854,"['horror', 'action', 'fantasy', 'comedy', 'family']",,7
806227,Turn: The Street,31/3/2021,,ko,"A story of a dance crew and their long-suffering wanderings to bring together their dreams, after a long audition process.",0.6,"['drama', 'romance']","dance, competition, entertainment industry",2
721831,My Brother Wants to Hide the Food but Not the Lady,28/5/2020,,ko,"Ram Rat is a YouTube creator who runs the King of Peppers TV. Was it King of Chili? No! He is a hot pepper king specializing in spicy dishes. Lamuz is a power YouTuber with many subscribers, but the real profit comes from elsewhere. An offline one-on-one lesson for housewife users. His one-on-one class is always full. The secret is thanks to his special service as much as cooking. With increasing popularity, it is difficult to handle alone anymore, and the rat rats are subsidized. Job applicants who appeared in front of them. His name is King Jeongja.",8.646,"['drama', 'romance']",softcore,2
462616,Love in 42.9,12/9/2013,tt3236444,ko,"A husband feels bored in his 9 year marriage. To add spice to his marriage, the husband composes a love letter to his wife. He doesn't sign the letter, thinking his wife would know who sent the letter. Because of this anonymous letter, the couple encounters unhappiness.",0.654,"['romance', 'drama']",,2
785505,Inssa,4/3/2021,,ko,"Tae-soo, a kung fu fan who lives on a remote island with his grandfather Kim Yeong-gam, will come to Seoul along with his uncle Ik-seong who suddenly came. Tae-soo, who had a happy life in school, making friends for the first time in his life had to deal with the school bully Min-hyeok through kung fu.",0.6,"['comedy', 'action']",kung fu,7
529083,Goldwing,1/5/1978,tt0416781,ko,"Released in Korea in 1978, Gold Wing 123, or Golden Wing 123, is an animated sci-fi superhero feature from Kim Cheong Ki, who also directed the classic Robot Taekwon V (1976) and created the popular Wuroemae series. Like Robot Taekwon V, Gold Wing 123 draws from Japanese genre themes and character designs to create Korea's very own world-saving transforming superhero, a young man who attains super powers and is tasked to defend earth from the evil plans of a galactic conqueror. Known in the West as Goldwing, Gold Wing 123 is one of Korea's earliest and most classic animated films.  The Gold Wing 123 was mastered in HD for Blu-ray release, but some imperfections still exist in the film due to the state of the original archive print.",0.6,"['action', 'adventure', 'animation', 'science fiction']","superhero, giant robot, piloted robot, anime",6
365019,Three Musketeers: Time Machine 001,12/1/1980,tt1773063,ko,"In the 41st century, Queen Karen finds her planet will soon be devasted. As a solution, she plans to conquer and migrate into 20th century Earth by creating a powerful time machine using special substances called ‘Dianum12’. In order to stop her, Professor Judeen and his granddaughter Fera asks our Starland Trio to join forces and fight back the Queen.",1.4,"['science fiction', 'animation', 'adventure']",time machine,6
322543,Zombie School,25/9/2014,tt5219066,ko,"Chilsung School is for troubled kids. One day, a strange and bleak mood surrounds the school. The teachers turn into zombies. The kids must struggle to stay alive.",2.741,['horror'],zombie school records,5
927177,BTS 2022 Season's Greetings,9/12/2021,,ko,The Making of Documentary included in the 2022 Seasons Greetings Package.,0.953,['documentary'],"behind the scenes, k-pop, bts",4
322528,Mr. Zombie,26/8/2010,,ko,"Yeong-cheol is a totally incompetent man in his 40s. He runs a small chicken restaurant, but his fried chicken is the worst-tasting chicken in his village. He loses all his money, which is actually a paltry amount, in the stock market and leads a pathetic life. Worse, he gets bitten by a zombie and becomes one.  One day, his family is plunged into a serious crisis because of the money that Yeong-cheol borrows from loan sharks. Yeong-cheol, who sees himself as totally powerless, fights them to save his family.",0.775,"['comedy', 'horror']",,7
342877,Viewfinder,10/10/2009,tt1519659,ko,"Jung-kyoung is looking for her younger sister Hoo-kyoung while Chang is a computer whiz who stays on at the rest stop after losing his job. KIM Bak is a reporter and photographer for the local Tongyeong media who frequents the rest stop. Onna is a famous blogger who works at the rest stop and dreams of a new Asian highway. It is also the virtual journey of the 880-thousand-won generation. They show the sense of loss, loneliness, and communication in this digital age. An older sister searching for a young sister who has run away from home, an animator who wanders around aimlessly after leaving his job, a reporter, and the employees of the rest stop.",0.84,['drama'],,0
322530,Fantastic Theater,17/3/2011,tt3331994,ko,"It has been one hundred years since the first movie theatre was built in Korea. Today it is not just a place for the sake of art but a part of our daily lives. This is an omnibus film of three shorts, which the stories are involved with the 'special but friendly'space. The Famished is a sad fantasy of a man eating his memory for his hunger. Ten Million is a bloody thriller about living as a filmmaker in Korea, and The Loneliness of Butcher Boy is about the relationship between holiness and violation",0.743,['horror'],,5
877265,Usu,24/11/2022,,ko,"While preparing to shut down the photo studio business that he has been running, a man hears that someone named Chulsu has died.",0.6,['drama'],,0
704812,Ladies Of The Forest,21/9/2017,,ko,"Soon-shim, a spinster from an unknown planet, comes to the Earth to find her husband. However, no man is in sight. Soon-shim encounters Dal-rae, who was collecting wild greens on a mountain. One day, they save a deer from a hunter, and it wants to repay them by making their wish come true. This is an allegorical love story that comically depicts the journey of seeking true love and happiness.",1.586,['comedy'],"based on myths, legends or folklore",7
322569,A Horrible Double-Faced Man,7/4/1975,tt0396040,ko,"On a rainy and windy day, an experiment to bring a dead man back to life in a laboratory of a mental hospital. Dr. Jeong was not hesitant about killing innocent people for the experiment, and his helpers, Junsu and Ilsu, were going to hoard the data secretly. The experiment was performed successfully at last, and Dr. Jeong went to Mountain Odae with Ilsu and dug up the grave of Ono to retrieve the corpse. Ono had blackmailed a large amount of diamonds in China during wartime, and Dr. Jeong wanted to bring Ono, who was the only person who knew where the diamonds were, back to life. However, his method of restoring life, which was putting the soul of a man near death into the body of the dead man, made a double-faced man, who had separated body and soul. And Dr. Jeong was killed by the double-faced man he made.",0.6,"['mystery', 'horror']",,5
375003,Thunder Prince,21/12/1982,tt1989523,ko,"A young boy, whose father, Blue Thunder, was murdered by the villainous ""Black Mantis."" After Black Mantis kills his father and steals the family fighting style, Blue Thunder's son takes on the name ""Thunder Prince"" and vows revenge.",0.84,"['animation', 'action']",,6
1127546,Chabak - Night of Murder and Romance,13/9/2023,,ko,"On their first wedding anniversary, a couple ventures into the mountains for a romantic Chabak (car-camping) trip, but their idyllic getaway turns into a living nightmare when they unknowingly cross paths with a bloodthirsty psychopath. The couple must confront the truth before it’s too late.",5.228,"['horror', 'thriller']",camping,5
877263,Fairy,1/12/2022,,ko,"Hochul and Youngran, the owners of two cafes, fall in love with each other and plan to live together. However, they must wait for the time being because of the remaining real estate contracts. One day, they have a small car accident. In order to keep it quiet, they decide to take care of the young man involved, named Suk about whom they know nothing.",1.302,['drama'],,0
380988,Ghost,21/5/2011,tt1907676,ko,"As darkness of empty house deepens, the man's imagination gets brighter.",0.973,"['drama', 'horror']",short film,0
305812,Eh Jeung,1/1/2011,tt1937146,ko,"In the remote countryside of Korea, Jun Kyung struggles to choose between sisterly love and the temptation of a man's affections.",0.661,"['family', 'drama']",,0
492442,Now Playing,20/8/2015,tt14357742,ko,You and my romance 'Now Playing' screening begins soon!,0.964,"['drama', 'romance']",episodes,2
1137132,Butterfly Effect,22/6/2023,,ko,,0.623,['music'],,3
996529,Asura,22/6/2023,,ko,"Depicts the rebellion that takes place when villains with different desires enter the Jungae Prison, where female inmates gather.",0.713,"['action', 'crime']",female prisoner,8
348010,The Outsider: Mean Streets,4/6/2015,,ko,"The lives of Misong, an indebted prostitute living in a red-light district, and Geunhee, her parasitic pimp, may be the most vile and futile on earth. The harder they try to escape, the deeper they fall into the pit. Every day, survival becomes a war. Every day, Misong grows more and more exhausted, deprived of any hope. She also grows to resent Geunhee, a jobless burden. Geunhee is and always has been a patronizing deadbeat. One day, when Geunhee gathers the spirit to find a work, he encounters a familiar street thug who offers him dangerous opportunity that he cannot refuse. Geunhee now stands at a fork in the road where he must decide.  A tragic love story between a girl and a man living in the gutter...  It’s an outsider's (Ddaraji) life that cares for no one and no one cares about...",2.288,['romance'],,1
707173,Teuri,9/7/2020,,ko,"One day, 25 years ago, missing Chun-bae's letter is delivered to his cousin, Jjang-goo. The letter contains Chun-bae's lover, Bok-soon, and other people's letters. Jjang-goo finds Bok-soon to deliver the letter and meets class president Jang together. The three people recall their memories from 25 years ago, and eventually faced the person who sent the letter. Through that, the tangles begin to unravel.",1.272,"['drama', 'mystery', 'thriller']",,9
310440,Chongqing,6/11/2008,tt2970388,ko,"In China, Xuie lives an impoverished life with her father who is far from helpful. She is living in Chongqing. One day, her father gets arrested because of prostitution and she is called to the police. One policeman comes closer to her and her mind is taken by him.",0.752,['drama'],,0
453133,My Brother's Wife 3: The Woman Downstairs,14/1/2017,,ko,"My sister and I moved into a new house. We didn't do much but the woman downstairs came up to ask us to keep it down.  She said she was sensitive so we decided to keep it down.  Her gangster husband would beat her when he came home drunk.  Every time I heard her suffer from the beatings, I couldn't stand it and would stomp the floor to create a distraction.  She would come up telling us to be quiet.  I told her I did it intentionally. I also decided to do something about the woman who showed interest in me by memorizing my number.",17.401,['drama'],softcore,0
707167,Wonderful Woman,28/5/2020,,ko,"Kyeong-sook who lives a hard life working as a therapist at an adult massage parlor, is suffering from thyroid cancer at her menopausal stage.  Upon learning about her daughter's marriage that she missed, Kyeong-sook goes to Taebaek, Gangwon-do to find her husband, Yoo Byeong-ho who ruined her life and her family because of gambling.  Amid the rough blizzard, her husband could not be found anywhere... Suddenly, an outpour of sorrow and rage made her heart and head spin.",1.4,['drama'],,0
716858,There is an Alien Here,3/2/2021,,ko,"In the year 2020, a small number of Alien Research Club members gather in underground bunkers, having survived the invasion of yellow liquid aliens. Chaos ensues when an alien gets into the body of one of the members. And they realize everyone will die if they don't find and kill the alien within 30 minutes. Can these last survivors finally be safe in the face of the alien invasion?",2.066,"['science fiction', 'comedy']",alien,7
783300,BLACKPINK 2021 Season's Greetings,31/12/2020,,ko,Welcome 2021 and enjoy a happy New Year from the members of BLACKPINK.,1.102,['documentary'],"girl group, k-pop",4
539573,Soul & Cash,5/4/2018,,ko,,0.6,['comedy'],,7
691655,Swapping: Two Women,26/3/2020,,ko,"His wife has been acting strange. Oftentimes, she would go wherever, won't receive his calls, and won't reply when asked. The husband, Dong-seok, who suspects his wife's strange behavior, finds a business card in her car and visits it. He meets Hani there, the woman she saw in a video, and while he was immersed in her story, he experienced something strange.",6.097,['romance'],softcore,1
742360,Undryable Daughter-in-Law,10/9/2020,,ko,"Seung-ha hasn't been married for a while..I am dissatisfied with my husband Dojin's sex because I am increasingly not satisfied. I start to doubt whether Dojin is having an affair. Father-in-law Hae-il loves Seung-ha, who is open and friendly. But that degree began to pass, and finally I started dreaming of having sex with Seung-ha. One day, Seung-hae Do-jin had a woman she met before marriage. You find out that you are still having an affair with her.  So angry, Seungha decides to divorce...",29.445,['drama'],softcore,0
464036,Read My Lips,24/5/2010,,ko,"Jae-min, still getting over his ex-wife Ha-ra, is a talent agent who takes care of actors and actresses with personal issues. They wouldn't leave him alone and kept pushing him to find more auditions for them. At his birthday party, his family tries to give him advice in vein, and to make it worse, Hara phones him every once in a while and confuses him. To Jae-min, being heartbroken with the irrevocable memories of the old days with Hara, Ga-hwa is the only shelter, although the staff there are not any better. Each day of life is tough, But isn't it true that all the meaningless chat, bullshit and nonsense altogether form the universe? The universe is getting old since its birth 15 billion years ago. In this universe, we are probably each other's merciful purgatories.",2.205,['comedy'],,7
108636,Blue,7/2/2003,tt0348551,ko,"Two friends in the Korean Navy, Lee and Kim are both part of an elite diving squad, specialising in emergency deep sea salvage dives. Lee is straight-laced and takes his duties seriously, while Kim treats the Navy as a lark. When Kang, a diving instructor and Kim's former girlfriend, is posted to the unit, this creates tension between the friends as they compete for Kang's affections. The tension is heightened when Lee is promoted ahead of Kim, creating a rivalry between the two. Kim's gung-ho approach to diving, and the danger he poses for himself (and his fellow divers), leads to further problems. Matters come to a head when an incident at sea causes the sinking of a submarine, requiring the unit to attempt a dangerous salvage rescue of the sunken submarine.",2.339,"['drama', 'action', 'war']",korean navy,8
68910,The Siren,28/10/2000,tt0251402,ko,"Joon-woo is a passionate fireman who always pursues danger. Hyun believes rational judgement is the only way to save people in danger. The first day at their work place, Joon-woo jumps into the fire to save stranded people in the building in spite of an evacuation order and Hyun tries to stop him. They came to fight. Meanwhile, Ye-rin loves Joon-woo more than he loves himself...",2.635,['drama'],firefighter,0
925682,Jjamppong Bigwon,28/1/2022,,ko,"A comical martial arts movie about the story of Ho-ryong, who comes down to his hometown of Hoengseong, learns the secret of the family, undergoes harsh training, and avenges his parents and his master.",0.965,"['action', 'comedy']","martial arts, comical, avenger",7
716875,Super Nova,25/3/2021,,ko,"Kidong is an exploration crew member of ASA (not NASA), aka Asia Space Administration. He leaves ASA to raise his daughter, Kyujin, after his wife and colleague, Sunho, dies during childbirth. One day, he has a mysterious experience meeting Sunho from a different dimension and decides to go back to space to search for her. He boards the secret spacecraft, Super Nova, based on the blueprints left behind by Sunho.",1.791,"['science fiction', 'family', 'romance']","space opera, incheon",1
923612,A Good Son,27/1/2022,tt18251794,ko,A comical horror movie about a commotion that happened after the sons decide to fulfill their filial duties to their mother who returned as a zombie shortly after her funeral.,2.258,"['comedy', 'horror']",zombie,7
698963,Wet Dream: Prostitute Woman,9/4/2020,,ko,"Sang-hee feels lonely whenever she sees her drunkard husband… Whenever her husband comes home late, she is being comforted by Min-gi, the character in the video. Then one day, she learns about a man named Lewis from a business card her friend Mi-yeon gave her, and strange things happen to Sang-hee’s life. Dong-seok, her husband, started to think weirdly about Sang-hee, and Min-gi worries about her because she’s been saying strange things. Unaware who’s telling the truth, Sang-hee is in denial with what’s real, saying that all of this is just a dream.  Louis seems to know the situation… Who’s telling the truth… It comes out one by one…",7.15,['romance'],softcore,1
698999,As If You Whisper,14/8/2019,tt14533594,ko,"While busking, Beom-soo falls for his fan Hyun-woo and realizes his musical identity. Producer Hee-jin wants Beom-soo to be a successful singer, but Beom-soo just wants to make good music.",0.6,"['romance', 'drama']","gay theme, boys' love (bl)",2
502436,Female Urologists,22/2/2018,,ko,"A female urologist struggles to find patients until she decides to use her own body to treat the patients, which leads to success.",5.882,"['drama', 'romance']",softcore,2
795321,Asurado,18/3/2021,,ko,"The third prison of death, where only vicious criminals who do not have a sense of law or common sense are being kept. A new era of power opens when Lee Tae-sik, the nation's former boss entered the office. Soon, the new warden, Jo Pyeong-ho, ends the evil without blood or tears, and begins to imprison the prisoners terribly, including Lee Tae-sik.",3.189,"['crime', 'action']",,8
527836,Thunderhawk 7 - The Thunderhawk Returns,23/12/1992,tt0307608,ko,,0.6,"['family', 'science fiction', 'adventure']",,5
466744,Ppong ddol,25/8/2011,tt3152224,ko,"Seong-pil, an actor, is traveling through Jeju Island when he sees an ad looking for actors. He follows the ad that leads him to Pong-ddol. The film captures their sincerity without losing the humor. What does film and life mean to you?",0.6,"['drama', 'comedy']",jeju island,7
528165,The Land of Seonghye,30/1/2020,,ko,"A film that traces the hard life of 29-year-old woman Seonghye for a significant portion of running time. After graduating from college, she worked as an intern in a large company. When the protest against sexual harassment was ignored, she reported to the Human Rights Commission and left the company. She currently is unable to work elsewhere and lives on part time jobs. Her father is in the hospital, and her mother working at the restaurant asks her for money. Her boyfriend preparing the civil service exam is incompetent and behaves tactlessly. Seonghye, who silently endures working in the difficult situation, makes a deep impression without particular devices to dramatize, because the film centers on the characters' feeling in everyday, instead of developing dramatic events.",1.606,['drama'],,0
