id,title,release_date,imdb_id,original_language,overview,popularity,genres,keywords,cluster
575528,Rain,13/3/2019,tt9653184,tl,"In this coming-of-age-film about self-love, Maya is a girl who has always held a pessimistic view of the rain, reminding her of failed love and other depressing things. Will the rain ever stop her in her journey to overcome past heartaches?",2.16,"['drama', 'romance', 'fantasy', 'mystery']","rain, magic realism, centaur, philippine folklore, philippine mythology",3
670159,Big Night!,25/11/2021,tt16024312,tl,A gay beautician is determined to clear his name after learning he's included in a drug watchlist.,3.024,"['comedy', 'thriller', 'drama']","war on drugs, duterte",5
1033412,To Russia with Love,1/11/2022,tt23143150,tl,"As a devoted entrepreneur wins the affections of a free-spirited traveler, he must also win over her stern and disapproving father.",2.527,"['romance', 'comedy']",,8
667705,Ang Babaeng Walang Pakiramdam,11/6/2021,tt14859258,tl,"Tasha is a woman diagnosed with Congenital Insensitivity to Pain. This condition makes her incapable of feeling pain – be it physical or emotional pain. And because of her condition, she also has no idea how love works. Until she meets Ngongo, a man with cleft palate. Ngongo becomes an instrument who made Tasha feel again, especially the joys of love and pains of heartache. And together, they experience an adventure that they will never forget.",1.693,"['action', 'comedy']",,6
667694,Once Before,4/3/2020,tt11924560,tl,"After a tragic car crash, Gabby finds herself in a love triangle with the ghost of her fiancé and a friend seeking more than a platonic relationship.",2.628,"['romance', 'drama']",,3
358994,Ex With Benefits,2/9/2015,tt4325900,tl,"Even after their break-up, a couple can't get enough of each other.",3.568,"['romance', 'drama']",philippines,3
873486,Shoot Shoot!,8/10/2021,tt15590808,tl,"When an aspiring actor practices his role as a billionaire out loud, a gossip about him being rich spreads like wildfire. Now, the girls and the goons are after him.",3.631,['comedy'],,1
974182,Putahe,13/5/2022,tt20229392,tl,"When Euka arrives on the island, Jenny, a young barrio lass aspires to be like her. When Euka teaches her everything, Jenny realizes she has taken a dose of her own medicine.",8.013,"['thriller', 'drama']",,5
1135723,Home Service,14/7/2023,tt28248428,tl,"A nursing student by day, massage therapist by night named Precious meets a client named Happy that leads her to the shady world of pornography.",3.985,['drama'],,0
396006,This Time,4/5/2016,tt5511546,tl,"Childhood friends Coby and Ava, who only see each other during summer vacations. As time passes, the characters develop feelings for each other but having a relationship long-distance is a great challenge for both.",2.076,"['romance', 'drama']","philippines, romance, childhood friends",3
873491,Sarap Mong Patayin,15/10/2021,tt15686810,tl,"A gay guy connives with a woman to lure men, but when they pick the wrong guy, things turn deadly.",1.396,"['comedy', 'thriller']",,1
1053630,Bugso,26/12/2022,tt24750702,tl,"Dado and Estrella want to to start a family and forget their old work as sex workers. But when they meet Baby, their relationship turns shaky as Estrella finds out about Dado and Baby's affair.",6.074,['drama'],,0
499309,Ang Dalawang Mrs. Reyes,17/1/2018,tt7908092,tl,"After discovering their husbands have been having an affair with each other, two friends attempt to sabotage the relationship.",2.155,['comedy'],,1
1007430,Sitio Diablo,26/8/2022,tt21807688,tl,"A story about a gangster couple who returns to Sitio Diablo, a gangland in Manila, and form a new gang, Illustrados. A bloodbath is set to happen when they face their old gang, Los Hijos Diablos who rules Sitio Diablo.",6.71,"['action', 'drama']",,9
1163055,What If,7/9/2023,tt28634523,tl,"When a pair of newlywed musicians get trapped in a storm on their island honeymoon, they must face difficult truths that could tear their marriage apart.",22.131,"['drama', 'romance']",honeymoon,3
1029445,Tubero,21/10/2022,tt22495364,tl,"A boring woman worries that her man would leave her, so she hires a plumber with ""extra service"". As she falls for him, she's torn between her boyfriend and her new found love.",15.988,['drama'],,0
183955,Midnight Dancers,9/9/1994,tt0111180,tl,"Brothers Joel, Dennis and Sonny  work together as dancers at a low-rent gay bar in downtown Manila, in the Philippines. Despite his mother's pleas, Sonny decides to quit college to work full-time at the bar, while Dennis has moved beyond dancing into prostitution at the urging of the manipulative club manager. Joel, the eldest, tries to balance his secret gay life with his socially respectable role as a husband and father.",2.667,"['drama', 'crime']","callboy, manila philippines, tagalog, rent boy, gay theme, gogo boys",0
469299,The Family That Doesn't Weep,4/8/2017,tt7147654,tl,Only the famous family that doesn't weep can help reunite a desperate woman with her own.,0.815,"['fantasy', 'drama']",philippines,0
1103856,Sex Games,28/4/2023,tt27551883,tl,"A rich couple often spices up their sexual relationship by doing their so-called Sex Games. But when they meet a new set of ""playmates""- a conservative couple, their game becomes more challenging.",18.926,['drama'],,0
362967,Shadow Behind the Moon,9/7/2015,tt4957650,tl,"The armed conflict between the Philippine military and the communist resistance at the beginning of the 1990s forms the backdrop to this study of three individuals who, for different reasons, are trying to resolve an untenable situation.",1.421,['drama'],,0
253805,Moral,25/12/1982,tt0279238,tl,"The episodically connected lives of four college friends unfold throughout the incipient martial law years, as they struggle to define their sexual and professional desires and how best to attain them.",1.948,['drama'],"drug addiction, philippines, singer, lawyer, woman director",0
106865,Prosti,2/10/2002,tt0344238,tl,Nanay Xedes runs her whorehouse with an iron fist and expects her employees to obey her rules — the most important of which is that her pimps and prostitutes can never be intimate with each other.,0.957,['drama'],"prostitute, philippines",0
80790,Blind Side,1/1/2008,tt1330559,tl,"A young playboy beds his sexy officemate, only to discover she has an equally delectable younger sister. The catch: little sis just recently lost her sight (and her boyfriend) in a car crash. The upside: she walks around in the nude thinking she's all alone in the house with big sis",1.465,"['drama', 'thriller']",,5
975962,Breathe Again,3/6/2022,tt20860322,tl,"After proposing marriage to Joanna, Paulo takes her to the beach, knowing that she loves swimming. He also encourages her to go free diving while he joins his friends for an exciting ride with his newly acquired heavy bike. One of the riders happens to be a very sultry woman named Vivien. Soon, Paulo finds himself in ecstasy as she gives him a different kind of ride.  Meanwhile, Joanna takes free diving lessons from an extremely hot instructor named Robert. Joanna’s repressed sexuality is awakened and boldly lets Robert dive into her.",3.303,"['drama', 'romance']",,3
394754,Just the 3 of Us,27/4/2016,tt5450570,tl,"An unlikely love story between polar opposites Uno and CJ two strangers, and how one night changes their lives forever. Unforeseen circumstances collide and force Uno and CJ to live under the same roof as they both deal with their sense of responsibility and their yearning for security. Uno is motivated by his sense of family while CJ is governed by an unconditional love that should put her first above everything else. The unlikely thing that binds Uno and CJ together paves the way for them to find in each other the kind of love they never thought they needed.",1.736,"['comedy', 'drama']","philippines, woman director",0
703980,Alter Me,15/11/2020,tt13329082,tl,"To better connect with other people - and her own emotions - Aimee, an HR manager, seeks the mentorship of Uno, a coveted escort, who soon opens her heart.",1.328,"['romance', 'comedy']",,8
572194,Born Beautiful,23/1/2019,tt9364848,tl,"After her best friend dies, Barbs starts a new life as a straight man named Bobby, which leads her to Trisha's ex-boyfriend Michaelangelo, to her own ex-boyfriend Greg and to a woman claiming she is pregnant with Barbs' child.",1.486,['comedy'],,1
354141,The Love Affair,12/8/2015,tt4202506,tl,"Often in the backseat and a second priority to her partner, a lawyer decides to end her relationship and focuses on herself with a help of a man out of her league.",2.541,"['drama', 'romance']","marriage, philippines, lawyer, extramarital affair",3
106797,"Ligo na Ü, Lapit na Me",11/9/2011,tt1961395,tl,"College senior Intoy (Edgar Allan Guzman) is unwittingly fallen into a friend-with-benefits situation with his mysterious classmate Jenny (Mercedes Cabral). Jenny has a reputation for being promiscuous, and Intoy plays aloof to hide the fact that he’s fallen in love with her. Slowly, Jenny opens up to him as well, revealing the vulnerable center to her seemingly impervious façade. But poor, confused Intoy isn’t really equipped to deal with the feelings involved.",1.878,['drama'],philippines,0
108519,Clash,18/7/2009,tt1424053,tl,"""Engwkentro"" follows two teenage brothers attempting to escape an unnamed city controlled by an iron-fisted mayor. They must first break away from the cycle of crime, while trying to run from rival gang leaders and the state's murderous vigilantes.",0.6,"['drama', 'action', 'thriller', 'romance']","politics, mayor, philippines, gang",9
72759,Temptation Island,6/7/2011,tt1886693,tl,"Four beauty pageant contestants, who are vying for the coveted title of ""Miss Manila Sunshine"", set sail on a yacht. They ended up stranded on a deserted island after their vessel got caught up on fire. Together with an attractive young man, a maid and the gay pageant director, the four ladies found life ""anything but dull"".",1.37,['comedy'],philippines,1
223450,Inagaw Mo ang Lahat sa Akin,13/9/1995,tt0113415,tl,"In a quiet, rural Filipino village, sibling rivalry continues through adulthood for two sisters and finally tears their family apart.",1.327,['drama'],"sibling relationship, philippines, incest",0
157004,Sukob,15/3/2006,tt0757933,tl,"Sandy and Phil, both Overseas Workers in Dubai, are busy preparing for their wedding. Upon reaching her home, Sandy learns from her mother, Daisy, what happened to her friend, Helen. A short time after Helen's father died, Helen proceeded with her wedding. A few weeks after the wedding, Helen's husband dies in a plane crash. As Helen goes to the crash site, she dies in a bus accident. A few weeks later, Helen's mother suddenly disappears inside her house. Their bodies have never been recovered. Sandy proceeds with her own wedding. During the ceremony, she suffers from nosebleed and starts seeing glimpses of a ghostly flower girl.",2.793,"['thriller', 'drama', 'horror']",philippines,5
292285,Magic Temple,25/12/1996,tt0155844,tl,"The magical world of ""Samadhi"" is threatened by the evil forces of Ravenal and Sifu sends out three teenage boys to journey on the Magic Temple. Jubal, Sambag, and Omar, each with their own unique power battle the threat to the world of Samadhi and along the way face many extraordinary things. The boys are sure to face a huge battle ahead of them but with the help of magical creatures they met along their journey, evil is eliminated and they learn the true value of camaraderie and believing in themselves to face any problem.",1.083,"['adventure', 'fantasy', 'action']",philippines,2
210979,Transit,27/7/2013,tt3031000,tl,"Moises, a single Filipino dad, comes home to celebrate his son's fourth birthday and learns that the Israeli government is going to deport the children of foreign workers.",1.059,"['drama', 'family']","philippines, woman director",0
223965,Barber's Tales,18/10/2013,tt3254578,tl,"In the 1970s, a widow in a remote village takes over her husband’s barber shop. She becomes the laughing stock of the male-dominated community and in the process discovers freedom and liberation.",1.714,['drama'],"guerrilla warfare, totalitarian regime, barbershop, barber",0
548185,Exes Baggage,26/9/2018,tt8835552,tl,"After a chance encounter, Pia  and Nix instantly hit it off. Natural conversations eventually develop into deep attraction. Despite their wounds from previous relationships, both decide to take a chance on each other.  But when their love blossoms into a relationship, their differences will test their love and will make them question: Are they ready for love when they're still carrying baggage from their past?",1.84,"['drama', 'romance']",philippines,3
990156,Biyak,1/7/2022,tt21144420,tl,"Violet reconnects with her biological mother and her half-sister, Samantha. The sisters find their common ground as both of their worlds revolve around drugs and sexual abuse.",3.899,"['drama', 'thriller', 'action']",,9
892866,Izla,22/10/2021,tt16161362,tl,"Two brothers accompany a group of vloggers on their search for a mythical island. But when they find it, they uncover one sinister secret after another.",7.169,"['comedy', 'horror']",,1
210477,Zone 7,3/8/2013,tt3030984,tl,"A countryside dramedy (drama-comedy) that follows 14-year-old Diana and her younger brother who live by themselves after their mother went abroad and their father lived with another woman. Set in a remote purok, where people display positive outlook in life despite daily struggles, the film features the light side of country lifestyle as the main characters take advantage of the fun and thrills of the town festival to take hold of their sweet childhood.",0.6,"['drama', 'comedy', 'family']",philippines,0
58245,Wag Kang Lilingon,15/11/2006,tt0877642,tl,"Wag Kang Lilingon is a twin-bill horror movie In the first story ""Uyayi,"" Anne plays Melissa, a young nurse with a bright future ahead of her. But will the future turn to her favor as strange and violent events occur at the hospital she works for. Together with her boyfriend James, they try to uncover the killer behind the rising number of deaths among the patients in the hospital.  In the second story ""Salamin,"" Kristine plays Angel, a beautiful young family breadwinner whose only aspiration is to see her family live a better life. When her father left her and her mother and younger sister for another woman, Angel decided to move into a new place. Little did they know the danger that lies ahead. As she discovers an old mirror, she makes a wish at the stroke of midnight by the candlelight-to know her future.",1.148,['horror'],philippines,7
155783,Manoro,10/3/2006,tt0922499,tl,"The mountain-dwelling Aetas have been forced to settle in the lowlands by the sudden eruption of Mt. Pinatubo. With their settlements being closer to the government-funded schools of the Kapampangan townships, the Aeta children now have the opportunity to study. Jonalyn, one of the elementary school graduates of the ceremony depicted in the confused introduction and an Aeta, seeks to teach her elders to read and write a day before the National Elections. With Jonalyn's effort, the Aetas, for the very first time, have participated in the democratic process that has existed in the Philippines since the early part of the 20th century.",0.6,"['documentary', 'drama']",teacher,0
507576,Roxxxanne,10/10/2007,tt1133584,tl,"Jay Aquitania stars as Marlon, a handsome but closeted gay student who collects cell-phone porn videos to impress his friends-especially tricycle driver, Jonas (Janvier Daily), to whom he's attracted. In his search for the ultimate sex video, he consequently ends up creating a scandal involving one of his mother's (the scene-stealing Elizabeth Oropesa) boarders, the mysterious Roxanne.",0.991,['drama'],boys' love (bl),0
998092,Labyu with an Accent,25/12/2022,tt22170224,tl,"Trisha spent about 20 years living and working in the US, while Gabo has been working in different jobs to make ends meet in the Philippines. The two will cross paths when Trish returns to the country.",3.258,"['comedy', 'romance']",,8
550593,The Trigonal: Fight for Justice,26/9/2018,tt7419218,tl,"An underground fighting circuit run by an international crime syndicate invades a retired MMA champion's small, idyllic island hometown. Syndicate thugs brutally assault his wife and kill his best friend, leaving him with no other choice but to fight for justice.",4.599,"['action', 'drama', 'thriller']","martial arts, philippines, mixed martial arts, illegal drugs, tapado, bacolod",9
215698,Woman of Breakwater,3/12/2003,tt0412473,tl,"Two brothers migrate to a city to escape the violence in their village, but the city's leader has other plans in mind for them.",1.428,['drama'],"brother, poor",0
893688,Pornstar 2: Pangalawang Putok,3/12/2021,tt16316040,tl,"The queens of bomba movies Alma Moreno, Ara Mina, Maui Taylor and Rosanna Roces are back to search for the next Philippine pornstar featuring new breed of sexy temptresses: Sab Aggabao, Cara Gonzales, Ayana Misola, Stephanie Raz.",5.607,['comedy'],,1
893685,Crush Kong Curly,17/12/2021,tt16452694,tl,"When curly camgirl Elle meets an architect, Peter, she believes she's ready to love again. How long can she keep her job secret from him?",5.045,['comedy'],,1
50092,The Woven Stories of the Other,22/11/2006,tt0829198,tl,"Gigi  from Arakan Valley is a woman rebel who teaches young comrades the facets of their struggle as they remain to be in waiting after they were ambushed. In a nearby village, Junjun and his fellow soldiers take a rest. He attempts to chance upon a girl he longs for, but instead encounters a balyan/tagbawian (shaman) in a very disturbing situation. Somewhere, two kids, Abyan and Busaw, trek the forest back to their mother. Huling Balyan ng Buhi : O Ang Sinalirap nga Asoy Nila weaves the tales of rebels in waiting, playful soldiers at rest and a troubled balyan (village healer) in a very ambiguous predicament. A quandary that will usher them all to one encounter that can bring to light the questions of transcendence.",1.082,"['music', 'drama']",philippines,0
22579,My Bestfriend's Girlfriend,13/2/2008,tt1143156,tl,"Evo and Grace are from different worlds. Their paths cross serendipitously when Grace, a waitress in a girlie bar, agrees to fill in for a stripper friend on a bachelor party attended by Evo. His not-so gentlemanly behavior during the party doesn’t endear him with Grace, and unfortunately, neither with his girlfriend who instantly breaks-up with him. Wanting his girlfriend back, Evo arrives at a scheme upon discovering that Grace happens to be his bestfriend’s girlfriend.",2.381,"['comedy', 'romance']","jealousy, philippines, love, relationship, break-up, love affair, ex-boyfriend ex-girlfriend relationship, pretend relationship, pretend lover",8
426359,Working Beks,22/11/2016,tt6214706,tl,Five gay men from different walks of life are confronted with important choices that could change everything for them.,0.6,['comedy'],philippines,1
111661,Liberated 2,14/7/2004,tt0418831,tl,"Liberated 2 essays the journey of four modern characters from excelling in sex to knowing how to love. Through games and wild adventures, our protagoinsts come to realize that liberation is not just for the body but also for the heart.",3.046,['comedy'],,1
756252,Finding Agnes,30/11/2020,tt13328840,tl,"On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.",3.139,['drama'],,0
219434,Burger Boys,25/8/1999,tt0252965,tl,"A terribly cool, hip youth film that throws awareness to the winds of MTV rock and roll, and post Generation- X teenage wasteland fantasies.",0.744,"['comedy', 'crime', 'fantasy']","corruption, clown, surreal, philippines, fast food, neo-noir, rakenrol",1
956442,Delikado,29/4/2022,tt19269218,tl,"In the majestic tropical island of Palawan, three environmental crusaders confront murder, betrayal and political corruption in this thrilling documentary about land defenders battling to save and preserve paradise in the Philippines.",2.159,['documentary'],,4
424004,The Escort,2/11/2016,tt6153924,tl,"A young woman works as a secretary for a high class escort service, and is drawn into the intrigues of a client and the man who has fallen in love with her.",1.75,"['drama', 'romance']",philippines,3
428361,The Super Parental Guardians,30/11/2016,tt6271110,tl,"A family movie that revolves around unlikely ""parents"" Arci and Paco. Arci gains custody of his best friend's children Megan and Ernie just before she dies. The children's uncle, Paco, has no choice but to join this newfound family. Arci and Paco will now embark on the craziest and greatest adventure of their lives as they play the roles of Momshie and Popshie to both Megan and Ernie.",1.156,['comedy'],philippines,1
557473,Ma,7/7/2019,tt9293690,tl,"After his mother dies suddenly, Samuel goes into a mysterious cave that claims to grant wishes and asks for his mother’s life back.",1.088,"['horror', 'thriller']",,5
494797,Deadma Walking,25/12/2017,tt7736550,tl,"A Palanca-winning comedy about gay best friends for life John and Mark whose friendship is put to the test when one of them has a terminal illness and asks the other to help him stage his fake death, wake, and funeral as his dying wish. The result is a laughfest of ""deadly"" proportions.",1.557,"['comedy', 'drama', 'music']","funeral, musical, friends, death, gay friend, gay theme",0
335400,...Sabik: Kasalanan Ba?,1/5/1986,tt1479352,tl,"Ubiquitous Filipino sexfilm actor Estregan sets in motion a sleazy chain of events when he successfully seduces his stepdaughter (Mauricio). While her mother, his wife (Ramirez), is none the wiser the younger daughter (Sumilang) spies on their heated couplings with guilty excitement. Inevitably his attentions turn to this curious virgin. Although at first she resists his affection, it’s only a matter of time before she relents, in surprising hardcore fashion.",4.574,['drama'],,0
159775,What Isn't There,12/9/2012,tt2245756,tl,"Gibson Bonifacio stopped speaking when he was a child. Now twenty, he returns home to Manila for Christmas. While always festive in the Philippines, for his family it is tinged with sadness, marking the anniversary of his twin brother’s death.",1.785,"['drama', 'romance']","photographer, brother, camera, twin brother, grief, twins, family, family reunion, death, death in family, first love, death of son, death of brother, talking to the dead, woman director, christmas, dead brother, death of a loved one",3
27216,MN,13/8/1954,tt0370910,tl,"""MN"" stands for Marissa Navarro, a character played onscreen by screen legend Carmen Rosales. It tells of a story of Marissa, a strict, heartless, domineering and fiery heiress and daughter of a wealthy landowner, who instills and sows fear among its populace.",0.735,"['romance', 'drama']",philippines,3
179415,Soft Hearts,5/4/1998,tt0215090,tl,When Annie sets her sights on her co-worker Ron she gets a few drinks in him at an office party and then has her way with him in car. A few weeks later she's expecting and is ready to set up housekeeping. Only problem? Ron's boyfriend Nick doesn't like the idea,2.846,['comedy'],"lgbt, gay theme",1
618233,Verdict,29/8/2019,tt10417642,tl,"Abused and battered wife, Joy, stands up for justice against her alcoholic husband, Dante, in a turmoil process of the justice system.",1.713,"['crime', 'drama']",,0
977292,Pusoy,27/5/2022,tt20217898,tl,"Peping works as a bodyguard to gambling boss Rodolfo, but when he falls in love with Mika, Rodolfo's mistress, he is convinced to rob the business he has sworn to protect.",4.274,"['thriller', 'crime', 'drama']",,5
851274,Nerisa,30/7/2021,tt15301224,tl,"Misfortune starts to happen on an island when a beautiful maiden is washed ashore. She falls in love with a local fisherman who eventually disappears after a sea accident. She commits to do and to give everything, even her body, in order to find him.",4.973,['drama'],,0
641838,The Heiress,27/11/2019,tt11063946,tl,"The Heiress centers on the story of Luna, a mambabarang or a powerful demon sorceress, who will stop at nothing to keep to herself her young niece, Guila.",1.72,['horror'],,7
1058662,In My Mother's Skin,20/1/2023,tt20413870,tl,"Stranded in the Philippines during World War II, a young girl finds that her duty to protect her dying mother is complicated by her misplaced trust in a beguiling, flesh-eating fairy.",2.902,"['drama', 'horror']",,0
208592,Ang Lalaki sa Buhay ni Selya,6/9/1997,tt0124282,tl,"Selya is disappointed with Bobby who only wants sex but no real relationship nor marriage. So she leaves and decides to marry the gay Ramon who, she is convinced, is definitely different.",2.02,['drama'],"philippines, lgbt, gay theme",0
334258,Broken Marriage,2/9/1983,tt0185956,tl,"Trapped in a world of hectic schedules, pressure, and little time for each other, married couple Ellen and Rene decide to have a temporary separation.",1.061,['drama'],,0
449014,Batman Fights Dracula,3/6/1967,tt0061386,tl,,0.82,"['comedy', 'horror', 'action']","vampire, mad scientist, based on comic, lost film",6
525868,Notes from Unknown Maladies,10/5/2018,tt8425658,tl,"The filmmaker went back to his hometown to make a touching portrait of his sick grandmother. 94-year-old Concepcion has been suffering from nervous breakdown for the past 50 years. She chooses to live alone and is haunted by random memories of the past: a memory of a nation and other life’s mysteries. Now, she faces a new period in her life as she slowly loses the capacity to remember.",0.6,['documentary'],,4
700502,Malaya,28/5/2020,tt11602548,tl,"Stuck at a crossroad, will Malaya fight for the love she found, or will she choose to set her heart free?",1.582,"['drama', 'romance']",,3
273116,Tiltil,30/9/2008,tt1389381,tl,"The plot of the movie unfolds through the testimonials of three young sisters: Uring, Luray, and Elya, who recount the grisly sexual molestation they experienced from their adoptive father Timo. The title was taken from the sisters' work as stone tillers in a quarry where most residents earn their living. Apart from being an alcoholic and gambler, Timo is a sex pervert.",1.308,"['drama', 'crime']",philippines,0
861255,Paraluman,24/9/2021,,tl,"A young woman, who just arrived in a barrio, falls in love with a married man. When people around them start to meddle, their forbidden romance is put to test.",2.859,['romance'],,8
549465,Bamboo Dogs,14/10/2018,tt9621580,tl,This is not a film by Khavn.  A crime-thriller retro-road movie based on the Kuratong Baleleng Rubout Massacre of 1995.,1.196,['drama'],,0
667707,The Ultimate Oppa,15/12/2022,tt24667568,tl,"Yana hates Filipino men. For her the perfect man is Moon Shiwoo, a dashing Korean actor from the K-dramas that she always watches. Yana's dream comes true when she flies to Korea to join fans from all over the globe to meet Moon Shiwoo in an exclusive fan event. During the event, the fans compete for the attention of the star, but Yana finds herself falling for Jae, the actor's manager, instead.",2.983,"['romance', 'comedy']",,8
667714,Love the Way U Lie,20/8/2020,tt12844726,tl,"With the help of a spunky, lonely-in-love psychic, a deceased wife tries to get her grieving husband to move on. In the process, sparks begin to fly.",0.77,"['romance', 'comedy', 'fantasy']","psychic, ghost, talking to one's dead wife",8
667703,Pakboys: Takusa,25/12/2020,tt13723564,tl,Four married men living in a condominium often go out with women who are not their wives. Their wives try to catch them red-handed but often rather fail as they think of ingenious ways to hide their cheating.  In the end all took a toll to them as their lives were put in danger that they needed their wives to save them.,2.551,['comedy'],,1
457067,Till There Was You,30/4/2003,tt0364067,tl,"Joanna meets single father Albert and his baby Pippa on a bus. When she gets off the bus, Joanna accidentally leaves her photograph behind with her book. Over the years, Pippa comes to believe that this picture is of her mother's. Years later, Pippa meets Joanna again, and Albert hires her to act as Pippa's mother. Eventually, Albert and Joanna become romantically involved.",1.841,"['romance', 'drama']","single father, mother figure",3
456943,Our Mighty Yaya,10/5/2017,tt6870028,tl,Virgie who is a hideous-looking but sympathetic woman from the province is hired as a nanny for an affluent family in Manila.,1.329,['comedy'],philippines,1
377332,Lumayo Ka Nga Sa Akin,13/1/2016,tt5317954,tl,"Divided into three ""short films"", each one pokes fun to a particular genre. Episode 1: Bala Sa Bala, Kamao Sa Kamao, Satsat Sa Satsat. Episode 2: Shake, Shaker, Shakest. Episode 3: Asawa ni Marie.",1.4,['comedy'],philippines,1
315693,"English Only, Please",25/12/2014,tt4304418,tl,A Filipino-American man hires a translator to help translate a letter he wrote for the woman that broke his heart.,0.78,"['comedy', 'romance']",philippines,8
439556,Sensual,21/2/1986,tt2087938,tl,"Written by Jose Javier Reyes. Produced by Regal Films. Starring Barbara Benitez, Lito Gruet, and Charito Solis. Opened on February 22, the first day of 1986 EDSA People Power Revolution.",1.112,['drama'],,0
298257,The Trial,15/10/2014,tt3819170,tl,"A mentally-challenged guy was put into trial after allegedly raping his teacher. And as Amanda, Julian, and Ronald try to mount a convincing defense, they discover soon that they're all connected in more ways than just the case.",1.475,"['romance', 'crime', 'drama']","rape, court, scandal, trial, mentally challenged",3
863103,A Faraway Land,19/8/2021,tt15260940,tl,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",1.439,['drama'],,0
315776,Feng Shui 2,25/12/2014,tt3837198,tl,"It focuses on Lester who, upon getting the cursed bagua, starts to get all the luck and prosperity he could get in his life, but with deadly consequences.",1.001,"['mystery', 'horror', 'thriller']",philippines,5
472957,Dark Is the Night,15/8/2018,tt7297956,tl,Filipino director Adolfo Alix Jr. returns to the Festival with this timely story of a couple caught up in Rodrigo Duterte’s violent war on drugs when their son goes missing.,0.758,['drama'],,0
73086,The Adventures of Pureza - Queen Of The Riles,13/7/2011,tt1980263,tl,"The story revolves with Pura, (Melai) who plays the comedic role of a bubbly, caring, kind-hearted, very hardworking “dakilang ate” who wants nothing but only the best for her one and only beloved brother, Ulam, and uplift their dismal life. In all her endeavors, Pura’s best friend, Ruben (Jason Francisco), has always been by her side. Pura and Ruben then stumbles into a one-time big time opportunity to usher a Brazilian model who manages to escape them. With this unfortunate turn of event, Pura steps into the role … literally. She is now the model Pureza Mayriles! Basking in the promise of a better fortune plus a serendipitous love, little did Pura know that she has dragged herself into a life-threatening mess? Now running for their lives, Pura and Ruben has to detangle themselves from the dangers that faces them and how! Read More: The Adventures of Pureza: Queen of The Riles Trailer | Pinoymovieblog.com Under Creative Commons License: Attribution Share Alike",1.042,['comedy'],philippines,1
638229,The Annulment,13/11/2019,tt11091632,tl,"Gari and Sherwin come from two different worlds. They meet, they fell in love and they get married. Years later, what they had is now shattered into pieces and Gari wants an annulment with Sherwin so she can pursue what was lost in her in the years they were together.",1.931,['drama'],,0
449207,Revenge,22/3/2017,tt6334074,tl,A strong and loving woman fight to get back everything that is stolen from her.,1.294,['action'],philippines,2
527277,Sid & Aya: Not a Love Story,30/5/2018,tt8485526,tl,"Sid is a guy who suffers from insomnia. Through the many lonely nights, he meets Aya. Who is she, really? And how will she change Sid’s life?",1.32,"['romance', 'drama']","nihilism, insomnia, romance",3
729926,Jepoy,26/11/2019,,tl,"Jepoy is a little bullied boy who likes super heroes. At the wake of Japan’s Fukushima nuclear power plant disaster, he realises that the answer to his problems is the incoming radiation.",0.6,"['comedy', 'animation']",,1
339732,In My Own Hands,21/3/1996,tt0123251,tl,"A serial killer preying on unfaithful wives sets his eyes on an investigator's wife.The culprit is a debonair director, whose compulsion to prey on married women stems from a deep psychological trauma.",2.174,"['crime', 'drama', 'thriller', 'action']","adultery, philippines, serial killer, adulteress",9
297144,The 70s,25/12/2002,tt0325233,tl,"Amanda and Julian  are doing their best to rear their five sons during the repressive dictatorship of Ferdinand Marcos. Though the parents view themselves as apolitical, most of their sons bristle at life under martial law and turn to various forms of activism -- or to simple teenage rebellion -- for release. After the family becomes the victim of extremist violence, Amanda begins to find her own dissident voice.",1.892,['drama'],philippines,0
106453,The Sea Gypsies,3/6/1957,tt0054655,tl,"Hassan, the son of a tribe chief of the Badjaos, a pagan, sea-dwelling Filipino tribe, meets and falls for Bala Amai, the niece of the chief of the Tausugs, an Islamic, land-dwelling tribe. Although the Hassan is willing to give up his lifestyle for Bala Amai and vice versa, the Tausugs plot to break up the union of the happy couple.",1.091,"['drama', 'romance']",philippines,3
272021,Why Is Yellow the Middle of the Rainbow?,9/7/1994,tt0111707,tl,"Inspired by a trip to Monument Valley and the Navajo Nation while en route to the Telluride Film Festival, Tahimik and his eldest son Kidlat Gottlieb Kalayaan use the ""spaghetti machine"" (Tahimik's nickname for his Bolex camera) to make their own ""spaghetti western."" The decade-long path of the film encompasses the assassination of Bagnino Aquino and the subsequent Yellow Revolution that brought Corazon Aquino to power, the decommissioning of the US air base Camp John Hay, and the younger Kidlat's trajectory through school, all shown through a Third World Projector salvaged from a junk pile on Navajo land.",0.6,['documentary'],,4
548531,One More Try: My Husband's Lover The Concert,20/10/2013,,tl,"The farewell concert of Philippine TV’s most controversial series.  A thank you to the show’s fans and loyal viewers, My Husband's Lover's cast find themselves performing against musical backdrop, recreating the emotions evoked by the series.",0.691,"['music', 'tv movie']",concert,7
290372,An Indivisible Heaven,7/3/1985,tt0392115,tl,A wealthy man comes to terms with his adopted sister.,0.701,['drama'],philippines,0
